index,accX_L,accY_L,accZ_L,total_acc_L,accX_R,accY_R,accZ_R,total_acc_R,L_act,R_act
2730,-0.8190000000000001,0.424,-0.359,0.99,-0.747,0.535,-0.386,0.997,Idle,Idle
2731,-0.8190000000000001,0.428,-0.35700000000000004,0.991,-0.727,0.506,-0.414,0.978,Idle,Idle
2732,-0.8190000000000001,0.425,-0.35600000000000004,0.9890000000000001,-0.737,0.475,-0.41100000000000003,0.968,Idle,Idle
2733,-0.821,0.42700000000000005,-0.35700000000000004,0.992,-0.718,0.499,-0.33,0.935,Idle,Idle
2734,-0.82,0.425,-0.358,0.991,-0.67,0.534,-0.44299999999999995,0.965,Idle,Idle
2735,-0.821,0.425,-0.36,0.992,-0.747,0.552,-0.478,1.045,Idle,Idle
2736,-0.818,0.425,-0.35600000000000004,0.988,-0.695,0.485,-0.40399999999999997,0.9390000000000001,Idle,Idle
2737,-0.8190000000000001,0.424,-0.35600000000000004,0.9890000000000001,-0.715,0.461,-0.354,0.9209999999999999,Idle,Idle
2738,-0.8190000000000001,0.42700000000000005,-0.35700000000000004,0.99,-0.737,0.47200000000000003,-0.365,0.948,Idle,Idle
2739,-0.82,0.42700000000000005,-0.35600000000000004,0.991,-0.7490000000000001,0.506,-0.365,0.975,Idle,Idle
2740,-0.8190000000000001,0.42700000000000005,-0.35200000000000004,0.988,-0.902,0.457,-0.395,1.0859999999999999,Idle,Idle
2741,-0.8190000000000001,0.42700000000000005,-0.35700000000000004,0.99,-1.0090000000000001,0.43200000000000005,-0.444,1.1840000000000002,Idle,Idle
2742,-0.818,0.426,-0.358,0.9890000000000001,-1.094,0.389,-0.467,1.251,Idle,Idle
2743,-0.82,0.42700000000000005,-0.35700000000000004,0.991,-1.16,0.37,-0.501,1.317,Idle,Idle
2744,-0.818,0.425,-0.358,0.9890000000000001,-1.052,0.435,-0.531,1.256,Idle,Idle
2745,-0.8170000000000001,0.426,-0.35700000000000004,0.988,-1.064,0.435,-0.574,1.285,Idle,Idle
2746,-0.82,0.426,-0.35600000000000004,0.99,-1.035,0.425,-0.524,1.235,Idle,Idle
2747,-0.818,0.426,-0.35600000000000004,0.9890000000000001,-0.9690000000000001,0.401,-0.534,1.177,Idle,Idle
2748,-0.8190000000000001,0.426,-0.355,0.9890000000000001,-0.861,0.466,-0.552,1.124,Idle,Idle
2749,-0.8190000000000001,0.42700000000000005,-0.35600000000000004,0.99,-0.727,0.515,-0.6759999999999999,1.1179999999999999,Idle,Idle
2750,-0.8190000000000001,0.424,-0.35700000000000004,0.9890000000000001,-0.703,0.527,-0.7090000000000001,1.129,Idle,Idle
2751,-0.8190000000000001,0.426,-0.35600000000000004,0.9890000000000001,-0.9059999999999999,0.639,-0.649,1.285,Idle,Idle
2752,-0.8190000000000001,0.42700000000000005,-0.35600000000000004,0.99,-0.557,0.877,-0.47200000000000003,1.141,Idle,Idle
2753,-0.8190000000000001,0.424,-0.359,0.99,-0.62,0.8420000000000001,-0.42700000000000005,1.129,Idle,Idle
2754,-0.8190000000000001,0.43,-0.35200000000000004,0.99,-0.723,0.598,-0.35200000000000004,1.002,Idle,Idle
2755,-0.8190000000000001,0.426,-0.35600000000000004,0.9890000000000001,-0.815,0.293,-0.35,0.934,Idle,Idle
2756,-0.815,0.429,-0.35700000000000004,0.988,-0.825,0.214,-0.39899999999999997,0.941,Idle,Idle
2757,-0.8190000000000001,0.42700000000000005,-0.358,0.991,-0.71,0.345,-0.462,0.915,Idle,Idle
2758,-0.818,0.425,-0.35600000000000004,0.988,-0.716,0.38799999999999996,-0.49700000000000005,0.9540000000000001,Idle,Idle
2759,-0.8190000000000001,0.428,-0.35700000000000004,0.991,-0.7509999999999999,0.39399999999999996,-0.5579999999999999,1.015,Idle,Idle
2760,-0.821,0.425,-0.35700000000000004,0.991,-0.7929999999999999,0.37200000000000005,-0.61,1.067,Idle,Idle
2761,-0.8190000000000001,0.426,-0.359,0.991,-0.816,0.29600000000000004,-0.6559999999999999,1.088,Idle,Idle
2762,-0.8190000000000001,0.425,-0.358,0.99,-0.836,0.335,-0.6970000000000001,1.139,Idle,Idle
2763,-0.8190000000000001,0.426,-0.36,0.991,-0.866,0.335,-0.711,1.169,Idle,Idle
2764,-0.818,0.42700000000000005,-0.354,0.988,-0.866,0.327,-0.741,1.186,Idle,Idle
2765,-0.8170000000000001,0.42700000000000005,-0.355,0.988,-0.902,0.327,-0.758,1.2229999999999999,Idle,Idle
2766,-0.82,0.42700000000000005,-0.35600000000000004,0.991,-0.9,0.255,-0.705,1.171,Idle,Idle
2767,-0.8170000000000001,0.42700000000000005,-0.35600000000000004,0.988,-0.895,0.21600000000000003,-0.6709999999999999,1.139,Idle,Idle
2768,-0.8190000000000001,0.426,-0.35700000000000004,0.99,-0.893,0.212,-0.669,1.136,Idle,Idle
2769,-0.8170000000000001,0.426,-0.355,0.987,-0.91,0.214,-0.662,1.145,Idle,Idle
2770,-0.818,0.42700000000000005,-0.355,0.9890000000000001,-0.914,0.233,-0.644,1.1420000000000001,Idle,Idle
2771,-0.82,0.42700000000000005,-0.35600000000000004,0.991,-0.782,0.36700000000000005,-0.657,1.085,Idle,Idle
2772,-0.821,0.426,-0.355,0.991,-0.775,0.36700000000000005,-0.67,1.088,Idle,Idle
2773,-0.82,0.426,-0.35700000000000004,0.991,-0.7809999999999999,0.317,-0.682,1.084,Idle,Idle
2774,-0.8190000000000001,0.424,-0.355,0.988,-0.784,0.245,-0.701,1.08,Idle,Idle
2775,-0.8170000000000001,0.423,-0.353,0.985,-0.794,0.16699999999999998,-0.705,1.075,Idle,Idle
2776,-0.8190000000000001,0.426,-0.353,0.988,-0.736,-0.187,-0.611,0.975,Idle,Idle
2777,-0.82,0.429,-0.354,0.991,-0.647,-0.002,-0.589,0.875,Idle,Idle
2778,-0.8190000000000001,0.426,-0.35700000000000004,0.99,-0.584,0.127,-0.5379999999999999,0.804,Idle,Idle
2779,-0.8170000000000001,0.425,-0.35700000000000004,0.988,-0.536,0.249,-0.495,0.7709999999999999,Idle,Idle
2780,-0.8190000000000001,0.425,-0.353,0.988,-0.511,0.363,-0.48,0.789,Idle,Idle
2781,-0.818,0.425,-0.35600000000000004,0.988,-2.499,1.0270000000000001,1.037,2.8939999999999997,Idle,Idle
2782,-0.818,0.426,-0.35600000000000004,0.9890000000000001,-0.5760000000000001,0.7020000000000001,-0.932,1.301,Idle,Idle
2783,-0.8170000000000001,0.426,-0.361,0.99,-0.294,0.597,-1.218,1.3880000000000001,Idle,Idle
2784,-0.8190000000000001,0.426,-0.355,0.9890000000000001,-0.627,0.429,0.315,0.8220000000000001,Idle,R
2785,-0.82,0.426,-0.354,0.99,-1.208,0.068,-0.364,1.263,Idle,R
2786,-0.8170000000000001,0.42700000000000005,-0.35200000000000004,0.987,-1.119,0.08800000000000001,-0.379,1.185,Idle,R
2787,-0.818,0.428,-0.35600000000000004,0.9890000000000001,-0.78,0.23399999999999999,-0.519,0.966,Idle,R
2788,-0.818,0.426,-0.35200000000000004,0.987,-0.5670000000000001,0.688,-0.348,0.9570000000000001,Idle,R
2789,-0.8190000000000001,0.42700000000000005,-0.35700000000000004,0.99,-0.46799999999999997,1.112,-0.313,1.246,Idle,R
2790,-0.8190000000000001,0.428,-0.35700000000000004,0.991,-0.804,0.735,-0.307,1.1320000000000001,Idle,R
2791,-0.82,0.425,-0.355,0.9890000000000001,-0.8240000000000001,0.58,-0.301,1.052,Idle,R
2792,-0.82,0.426,-0.35700000000000004,0.991,-0.836,0.425,-0.233,0.966,Idle,R
2793,-0.818,0.424,-0.35700000000000004,0.988,-0.818,0.327,-0.207,0.905,Idle,R
2794,-0.8190000000000001,0.42700000000000005,-0.354,0.9890000000000001,-0.968,0.44799999999999995,-0.43700000000000006,1.153,Idle,R
2795,-0.818,0.425,-0.355,0.988,-0.9440000000000001,0.48100000000000004,-0.452,1.1520000000000001,Idle,R
2796,-0.818,0.426,-0.354,0.988,-0.838,0.54,-0.396,1.073,Idle,R
2797,-0.8190000000000001,0.426,-0.359,0.991,-0.6859999999999999,0.696,-0.366,1.044,Idle,R
2798,-0.8190000000000001,0.426,-0.35700000000000004,0.99,-0.6779999999999999,0.637,-0.321,0.9840000000000001,Idle,Idle
2799,-0.8190000000000001,0.426,-0.35600000000000004,0.9890000000000001,-0.672,0.5489999999999999,-0.29600000000000004,0.917,Idle,Idle
2800,-0.821,0.42700000000000005,-0.355,0.991,-0.6859999999999999,0.539,-0.316,0.9279999999999999,Idle,Idle
2801,-0.8170000000000001,0.424,-0.354,0.986,-0.722,0.539,-0.35600000000000004,0.9690000000000001,Idle,Idle
2802,-0.82,0.425,-0.35600000000000004,0.99,-0.7440000000000001,0.542,-0.369,0.992,Idle,Idle
2803,-0.8190000000000001,0.426,-0.355,0.9890000000000001,-0.733,0.588,-0.428,1.033,Idle,Idle
2804,-0.818,0.428,-0.35700000000000004,0.99,-0.695,0.556,-0.45,0.997,Idle,Idle
2805,-0.8170000000000001,0.425,-0.35600000000000004,0.987,-0.73,0.552,-0.465,1.0270000000000001,Idle,Idle
2806,-0.82,0.426,-0.35600000000000004,0.99,-0.763,0.57,-0.493,1.072,Idle,Idle
2807,-0.818,0.426,-0.35700000000000004,0.9890000000000001,-0.769,0.561,-0.49200000000000005,1.072,Idle,Idle
2808,-0.82,0.42700000000000005,-0.355,0.99,-0.6970000000000001,0.49700000000000005,-0.429,0.958,Idle,Idle
2809,-0.8190000000000001,0.425,-0.35600000000000004,0.9890000000000001,-0.735,0.516,-0.45799999999999996,1.008,Idle,Idle
2810,-0.8170000000000001,0.42700000000000005,-0.35600000000000004,0.988,-0.7340000000000001,0.52,-0.45299999999999996,1.0070000000000001,Idle,Idle
2811,-0.8190000000000001,0.426,-0.35700000000000004,0.99,-0.7170000000000001,0.517,-0.434,0.985,Idle,Idle
2812,-0.8190000000000001,0.42700000000000005,-0.355,0.99,-0.722,0.514,-0.44,0.9890000000000001,Idle,Idle
2813,-0.8190000000000001,0.42700000000000005,-0.35700000000000004,0.99,-0.657,0.502,-0.429,0.932,Idle,Idle
2814,-0.818,0.424,-0.35600000000000004,0.988,-0.672,0.504,-0.446,0.951,Idle,Idle
2815,-0.8190000000000001,0.426,-0.35600000000000004,0.9890000000000001,-0.715,0.505,-0.488,1.002,Idle,Idle
2816,-0.8190000000000001,0.426,-0.35700000000000004,0.99,-0.762,0.52,-0.439,1.022,Idle,Idle
2817,-0.818,0.426,-0.35700000000000004,0.9890000000000001,-0.708,0.5329999999999999,-0.45899999999999996,0.998,Idle,Idle
2818,-0.818,0.426,-0.35700000000000004,0.9890000000000001,-0.7440000000000001,0.53,-0.466,1.025,Idle,Idle
2819,-0.821,0.426,-0.355,0.991,-0.778,0.528,-0.47100000000000003,1.052,Idle,Idle
2820,-0.8190000000000001,0.429,-0.35600000000000004,0.991,-0.748,0.446,-0.408,0.9620000000000001,Idle,Idle
2821,-0.818,0.42700000000000005,-0.355,0.9890000000000001,-0.672,0.5479999999999999,-0.381,0.9470000000000001,Idle,Idle
2822,-0.818,0.428,-0.358,0.99,-0.68,0.55,-0.34700000000000003,0.941,Idle,Idle
2823,-0.818,0.426,-0.355,0.988,-0.745,0.5489999999999999,-0.368,0.996,Idle,Idle
2824,-0.821,0.426,-0.355,0.991,-0.909,0.516,-0.40399999999999997,1.121,Idle,Idle
2825,-0.8190000000000001,0.425,-0.35600000000000004,0.9890000000000001,-0.9990000000000001,0.35100000000000003,-0.452,1.151,Idle,Idle
2826,-0.8190000000000001,0.42700000000000005,-0.355,0.99,-0.97,0.428,-0.519,1.18,Idle,Idle
2827,-0.8190000000000001,0.428,-0.355,0.99,-1.062,0.44299999999999995,-0.49700000000000005,1.253,Idle,Idle
2828,-0.818,0.42200000000000004,-0.35700000000000004,0.987,-1.032,0.498,-0.504,1.252,Idle,Idle
2829,-0.82,0.426,-0.359,0.991,-0.8690000000000001,0.6829999999999999,-0.504,1.215,Idle,Idle
2830,-0.8170000000000001,0.424,-0.353,0.986,-0.9009999999999999,0.605,-0.66,1.27,Idle,Idle
2831,-0.8190000000000001,0.426,-0.353,0.988,-1.258,0.794,-0.33399999999999996,1.525,Idle,Idle
2832,-0.8190000000000001,0.425,-0.354,0.988,-0.9490000000000001,0.9209999999999999,-0.113,1.327,Idle,Idle
2833,-0.818,0.424,-0.354,0.987,-0.62,0.7809999999999999,-0.327,1.0490000000000002,Idle,Idle
2834,-0.82,0.426,-0.353,0.9890000000000001,-0.67,0.7979999999999999,-0.175,1.057,Idle,Idle
2835,-0.8170000000000001,0.426,-0.35700000000000004,0.988,-0.8540000000000001,0.537,-0.373,1.0759999999999998,Idle,Idle
2836,-0.8190000000000001,0.42700000000000005,-0.35,0.988,-0.91,0.48200000000000004,-0.366,1.093,Idle,Idle
2837,-0.8190000000000001,0.42700000000000005,-0.35700000000000004,0.99,-0.902,0.325,-0.45399999999999996,1.061,Idle,Idle
2838,-0.818,0.426,-0.358,0.9890000000000001,-0.932,0.187,-0.5760000000000001,1.111,Idle,Idle
2839,-0.8190000000000001,0.42700000000000005,-0.35700000000000004,0.99,-0.9109999999999999,0.221,-0.657,1.145,Idle,Idle
2840,-0.816,0.426,-0.35700000000000004,0.987,-0.9079999999999999,0.233,-0.645,1.138,Idle,Idle
2841,-0.82,0.42700000000000005,-0.35700000000000004,0.991,-0.872,0.244,-0.659,1.12,Idle,Idle
2842,-0.818,0.42700000000000005,-0.355,0.9890000000000001,-0.8809999999999999,0.249,-0.695,1.149,Idle,Idle
2843,-0.82,0.42700000000000005,-0.358,0.991,-0.879,0.253,-0.691,1.146,Idle,Idle
2844,-0.821,0.424,-0.35700000000000004,0.991,-0.875,0.254,-0.716,1.159,Idle,Idle
2845,-0.8190000000000001,0.426,-0.361,0.991,-0.924,0.244,-0.7120000000000001,1.192,Idle,Idle
2846,-0.8190000000000001,0.426,-0.35700000000000004,0.99,-0.9159999999999999,0.231,-0.705,1.179,Idle,Idle
2847,-0.8190000000000001,0.426,-0.358,0.99,-0.8540000000000001,0.18899999999999997,-0.655,1.093,Idle,Idle
2848,-0.818,0.426,-0.35700000000000004,0.9890000000000001,-0.853,0.154,-0.633,1.073,Idle,Idle
2849,-0.818,0.42700000000000005,-0.35600000000000004,0.9890000000000001,-0.804,0.20800000000000002,-0.6970000000000001,1.084,Idle,Idle
2850,-0.8190000000000001,0.42700000000000005,-0.35700000000000004,0.99,-0.758,0.142,-0.667,1.02,Idle,Idle
2851,-0.8190000000000001,0.42700000000000005,-0.36,0.991,-0.78,0.079,-0.667,1.0290000000000001,Idle,Idle
2852,-0.818,0.426,-0.35600000000000004,0.9890000000000001,-0.73,-0.062,-0.639,0.972,Idle,Idle
2853,-0.8190000000000001,0.42700000000000005,-0.358,0.991,-0.6709999999999999,-0.040999999999999995,-0.67,0.9490000000000001,Idle,Idle
2854,-0.821,0.42700000000000005,-0.35600000000000004,0.992,-0.618,-0.024,-0.732,0.958,Idle,Idle
2855,-0.8170000000000001,0.426,-0.35700000000000004,0.988,-0.62,0.11800000000000001,-0.706,0.9470000000000001,Idle,Idle
2856,-0.8190000000000001,0.428,-0.363,0.993,-0.6,0.157,-0.726,0.955,Idle,Idle
2857,-0.8170000000000001,0.426,-0.35700000000000004,0.988,-1.9040000000000001,1.128,1.3019999999999998,2.568,Idle,Idle
2858,-0.8190000000000001,0.428,-0.354,0.99,-0.7140000000000001,1.091,-0.525,1.406,Idle,Idle
2859,-0.8170000000000001,0.426,-0.35600000000000004,0.988,-0.479,1.0090000000000001,-1.401,1.7919999999999998,Idle,Idle
2860,-0.8190000000000001,0.42700000000000005,-0.353,0.9890000000000001,-0.213,1.003,-0.193,1.043,Idle,Idle
2861,-0.818,0.42700000000000005,-0.355,0.9890000000000001,-0.504,0.6709999999999999,0.474,0.9640000000000001,Idle,Idle
2862,-0.82,0.428,-0.353,0.99,-1.057,0.391,-0.142,1.136,Idle,Idle
2863,-0.8190000000000001,0.426,-0.35600000000000004,0.9890000000000001,-0.935,0.24600000000000002,-0.156,0.9790000000000001,Idle,Idle
2864,-0.818,0.42700000000000005,-0.359,0.99,-0.6890000000000001,0.225,-0.207,0.754,Idle,R
2865,-0.818,0.42700000000000005,-0.35700000000000004,0.9890000000000001,-0.493,0.368,-0.365,0.715,Idle,R
2866,-0.8190000000000001,0.426,-0.358,0.99,-0.672,0.98,-0.32,1.2309999999999999,Idle,R
2867,-0.82,0.425,-0.359,0.991,-0.6990000000000001,0.826,-0.221,1.104,Idle,R
2868,-0.818,0.426,-0.355,0.988,-0.763,0.6920000000000001,-0.218,1.053,Idle,R
2869,-0.82,0.426,-0.35700000000000004,0.991,-0.875,0.506,-0.193,1.0290000000000001,Idle,R
2870,-0.818,0.425,-0.36200000000000004,0.99,-0.878,0.501,-0.293,1.052,Idle,R
2871,-0.818,0.42700000000000005,-0.358,0.99,-0.7829999999999999,0.632,-0.259,1.0390000000000001,Idle,R
2872,-0.818,0.42700000000000005,-0.35700000000000004,0.9890000000000001,-0.7559999999999999,0.648,-0.27899999999999997,1.034,Idle,R
2873,-0.8190000000000001,0.426,-0.358,0.99,-0.7509999999999999,0.5489999999999999,-0.28800000000000003,0.9740000000000001,Idle,R
2874,-0.8190000000000001,0.426,-0.355,0.9890000000000001,-0.7929999999999999,0.495,-0.27699999999999997,0.975,Idle,R
2875,-0.82,0.42700000000000005,-0.35700000000000004,0.991,-0.6890000000000001,0.64,-0.22699999999999998,0.9670000000000001,Idle,R
2876,-0.8190000000000001,0.42700000000000005,-0.35600000000000004,0.99,-0.647,0.705,-0.239,0.986,Idle,R
2877,-0.818,0.426,-0.35600000000000004,0.9890000000000001,-0.624,0.748,-0.275,1.012,Idle,R
2878,-0.8170000000000001,0.425,-0.35600000000000004,0.987,-0.6709999999999999,0.748,-0.35700000000000004,1.0659999999999998,Idle,R
2879,-0.818,0.424,-0.355,0.987,-0.763,0.584,-0.331,1.016,Idle,R
2880,-0.818,0.42700000000000005,-0.35600000000000004,0.9890000000000001,-0.722,0.541,-0.29100000000000004,0.948,Idle,R
2881,-0.8190000000000001,0.426,-0.35700000000000004,0.99,-0.6920000000000001,0.57,-0.325,0.9540000000000001,Idle,R
2882,-0.8190000000000001,0.423,-0.355,0.988,-0.727,0.615,-0.35700000000000004,1.0170000000000001,Idle,R
2883,-0.8190000000000001,0.429,-0.35600000000000004,0.991,-0.6990000000000001,0.609,-0.287,0.97,Idle,R
2884,-0.82,0.425,-0.35600000000000004,0.99,-0.647,0.601,-0.35100000000000003,0.95,Idle,R
2885,-0.818,0.426,-0.353,0.988,-0.76,0.586,-0.44299999999999995,1.057,Idle,R
2886,-0.82,0.424,-0.35600000000000004,0.9890000000000001,-0.825,0.522,-0.43,1.067,Idle,R
2887,-0.818,0.42700000000000005,-0.35600000000000004,0.9890000000000001,-0.8190000000000001,0.48200000000000004,-0.381,1.024,Idle,R
2888,-0.818,0.42700000000000005,-0.359,0.99,-0.7290000000000001,0.45799999999999996,-0.319,0.9179999999999999,Idle,R
2889,-0.8190000000000001,0.42700000000000005,-0.35600000000000004,0.99,-0.725,0.536,-0.359,0.97,Idle,R
2890,-0.818,0.425,-0.355,0.988,-0.72,0.591,-0.376,1.005,Idle,R
2891,-0.8190000000000001,0.42700000000000005,-0.35600000000000004,0.99,-0.706,0.624,-0.387,1.0190000000000001,Idle,R
2892,-0.818,0.426,-0.36,0.99,-0.696,0.636,-0.40299999999999997,1.025,Idle,R
2893,-0.821,0.426,-0.35600000000000004,0.991,-0.7090000000000001,0.621,-0.405,1.026,Idle,R
2894,-0.818,0.42200000000000004,-0.358,0.988,-0.679,0.562,-0.32,0.938,Idle,R
2895,-0.818,0.426,-0.35600000000000004,0.9890000000000001,-0.647,0.545,-0.385,0.929,Idle,R
2896,-0.8190000000000001,0.425,-0.35600000000000004,0.9890000000000001,-0.657,0.5920000000000001,-0.414,0.976,Idle,R
2897,-0.818,0.429,-0.355,0.99,-0.708,0.5770000000000001,-0.442,1.015,Idle,R
2898,-0.82,0.426,-0.35700000000000004,0.991,-0.828,0.452,-0.478,1.058,Idle,R
2899,-0.818,0.426,-0.358,0.9890000000000001,-0.735,0.42100000000000004,-0.376,0.927,Idle,R
2900,-0.82,0.42700000000000005,-0.35700000000000004,0.991,-0.6609999999999999,0.532,-0.42100000000000004,0.9470000000000001,Idle,R
2901,-0.818,0.426,-0.358,0.9890000000000001,-0.675,0.581,-0.44799999999999995,0.997,Idle,R
2902,-0.8190000000000001,0.428,-0.35600000000000004,0.99,-0.6920000000000001,0.622,-0.486,1.05,Idle,R
2903,-0.818,0.426,-0.36,0.99,-0.752,0.5489999999999999,-0.42700000000000005,1.024,Idle,Idle
2904,-0.8170000000000001,0.42700000000000005,-0.36200000000000004,0.99,-0.8320000000000001,0.526,-0.37799999999999995,1.054,Idle,Idle
2905,-0.8190000000000001,0.425,-0.35600000000000004,0.9890000000000001,-0.7959999999999999,0.479,-0.41700000000000004,1.018,Idle,Idle
2906,-0.818,0.425,-0.35700000000000004,0.9890000000000001,-0.8859999999999999,0.39899999999999997,-0.402,1.052,Idle,Idle
2907,-0.8170000000000001,0.426,-0.358,0.988,-0.889,0.344,-0.386,1.028,Idle,Idle
2908,-0.82,0.42700000000000005,-0.355,0.99,-0.884,0.48100000000000004,-0.48200000000000004,1.1159999999999999,Idle,Idle
2909,-0.818,0.42700000000000005,-0.358,0.99,-0.894,0.579,-0.479,1.168,Idle,Idle
2910,-0.82,0.426,-0.35700000000000004,0.991,-0.9129999999999999,0.552,-0.479,1.169,Idle,Idle
2911,-0.818,0.426,-0.359,0.99,-1.02,0.502,-0.45,1.2229999999999999,Idle,Idle
2912,-0.82,0.426,-0.35700000000000004,0.991,-1.052,0.51,-0.381,1.23,Idle,Idle
2913,-0.82,0.426,-0.354,0.99,-1.013,0.542,-0.599,1.296,Idle,Idle
2914,-0.8190000000000001,0.42200000000000004,-0.35600000000000004,0.988,-0.99,0.55,-0.64,1.301,Idle,Idle
2915,-0.8190000000000001,0.42700000000000005,-0.35700000000000004,0.99,-0.92,0.598,-0.6859999999999999,1.294,Idle,Idle
2916,-0.818,0.424,-0.35600000000000004,0.988,-0.802,0.622,-0.7070000000000001,1.237,Idle,Idle
2917,-0.82,0.426,-0.35600000000000004,0.99,-0.687,0.608,-0.8370000000000001,1.242,Idle,Idle
2918,-0.818,0.426,-0.358,0.9890000000000001,-0.8109999999999999,1.0270000000000001,-0.24600000000000002,1.3319999999999999,Idle,Idle
2919,-0.8190000000000001,0.428,-0.355,0.99,-0.672,0.606,-0.265,0.943,Idle,Idle
2920,-0.818,0.426,-0.35600000000000004,0.9890000000000001,-0.9359999999999999,0.27699999999999997,-0.418,1.062,Idle,Idle
2921,-0.8190000000000001,0.42700000000000005,-0.361,0.992,-0.9390000000000001,0.235,-0.402,1.048,Idle,Idle
2922,-0.8190000000000001,0.42700000000000005,-0.361,0.992,-0.9390000000000001,0.135,-0.39299999999999996,1.0270000000000001,Idle,Idle
2923,-0.8190000000000001,0.428,-0.358,0.991,-0.9,0.10400000000000001,-0.419,0.998,Idle,Idle
2924,-0.8190000000000001,0.426,-0.35600000000000004,0.9890000000000001,-0.81,0.353,-0.621,1.08,Idle,Idle
2925,-0.8190000000000001,0.428,-0.353,0.9890000000000001,-0.8190000000000001,0.402,-0.731,1.169,Idle,Idle
2926,-0.818,0.426,-0.35600000000000004,0.9890000000000001,-0.82,0.38,-0.7440000000000001,1.171,Idle,Idle
2927,-0.8190000000000001,0.426,-0.35700000000000004,0.99,-0.82,0.365,-0.747,1.168,Idle,Idle
2928,-0.8190000000000001,0.426,-0.35700000000000004,0.99,-0.7709999999999999,0.353,-0.79,1.159,Idle,Idle
2929,-0.818,0.42700000000000005,-0.35600000000000004,0.9890000000000001,-0.768,0.308,-0.759,1.123,Idle,Idle
2930,-0.8190000000000001,0.426,-0.35600000000000004,0.9890000000000001,-0.794,0.26899999999999996,-0.763,1.1340000000000001,Idle,Idle
2931,-0.818,0.42700000000000005,-0.354,0.988,-0.8320000000000001,0.225,-0.78,1.162,Idle,Idle
2932,-0.8190000000000001,0.426,-0.35600000000000004,0.9890000000000001,-0.877,0.141,-0.718,1.1420000000000001,Idle,Idle
2933,-0.8190000000000001,0.42700000000000005,-0.35700000000000004,0.99,-0.845,0.114,-0.6940000000000001,1.099,Idle,Idle
2934,-0.8190000000000001,0.426,-0.35600000000000004,0.9890000000000001,-0.813,0.11199999999999999,-0.675,1.063,Idle,Idle
2935,-0.821,0.424,-0.35600000000000004,0.99,-0.787,0.184,-0.654,1.04,Idle,Idle
2936,-0.82,0.425,-0.36,0.991,-0.755,0.22699999999999998,-0.6990000000000001,1.054,Idle,Idle
2937,-0.818,0.428,-0.35600000000000004,0.9890000000000001,-0.67,-0.077,-0.636,0.927,Idle,Idle
2938,-0.8190000000000001,0.424,-0.358,0.9890000000000001,-0.6459999999999999,-0.11,-0.614,0.898,Idle,Idle
2939,-0.816,0.426,-0.358,0.988,-0.573,-0.14300000000000002,-0.606,0.846,Idle,Idle
2940,-0.82,0.426,-0.35700000000000004,0.991,-0.48,0.134,-0.687,0.8490000000000001,Idle,Idle
2941,-0.8190000000000001,0.425,-0.35700000000000004,0.9890000000000001,-0.527,0.35200000000000004,-0.64,0.9009999999999999,Idle,Idle
2942,-0.8170000000000001,0.425,-0.354,0.987,-0.616,0.41100000000000003,-0.55,0.922,Idle,Idle
2943,-0.818,0.424,-0.358,0.988,-2.62,0.924,0.8640000000000001,2.909,Idle,Idle
2944,-0.8190000000000001,0.42700000000000005,-0.354,0.9890000000000001,-0.306,0.696,-0.003,0.76,Idle,Idle
2945,-0.8170000000000001,0.424,-0.361,0.9890000000000001,-0.534,0.44799999999999995,0.601,0.92,Idle,Idle
2946,-0.8190000000000001,0.425,-0.359,0.99,-1.033,0.225,-0.165,1.07,Idle,Idle
2947,-0.818,0.426,-0.35700000000000004,0.9890000000000001,-1.2819999999999998,0.158,-0.408,1.355,Idle,Idle
2948,-0.818,0.426,-0.359,0.99,-0.578,0.512,-0.24,0.809,Idle,Idle
2949,-0.818,0.426,-0.354,0.988,-0.5579999999999999,0.8740000000000001,-0.332,1.089,Idle,Idle
2950,-0.82,0.428,-0.35100000000000003,0.9890000000000001,-0.667,0.75,-0.295,1.046,Idle,Idle
2951,-0.82,0.426,-0.36,0.992,-0.903,0.625,-0.21,1.1179999999999999,Idle,Idle
2952,-0.818,0.429,-0.358,0.991,-0.917,0.495,-0.258,1.074,Idle,Idle
2953,-0.818,0.426,-0.35700000000000004,0.9890000000000001,-0.772,0.6629999999999999,-0.359,1.079,Idle,Idle
2954,-0.818,0.42700000000000005,-0.35600000000000004,0.9890000000000001,-0.7929999999999999,0.606,-0.35700000000000004,1.06,Idle,Idle
2955,-0.818,0.426,-0.35600000000000004,0.9890000000000001,-0.835,0.495,-0.33,1.025,Idle,Idle
2956,-0.82,0.42700000000000005,-0.355,0.99,-0.759,0.524,-0.272,0.9620000000000001,Idle,Idle
2957,-0.8190000000000001,0.425,-0.35600000000000004,0.9890000000000001,-0.752,0.598,-0.314,1.011,Idle,Idle
2958,-0.8190000000000001,0.423,-0.355,0.988,-0.767,0.5920000000000001,-0.321,1.021,Idle,Idle
2959,-0.818,0.42700000000000005,-0.355,0.9890000000000001,-0.737,0.5660000000000001,-0.289,0.973,Idle,Idle
2960,-0.8190000000000001,0.426,-0.35600000000000004,0.9890000000000001,-0.741,0.647,-0.392,1.0590000000000002,Idle,Idle
2961,-0.818,0.426,-0.35700000000000004,0.9890000000000001,-0.728,0.569,-0.294,0.97,Idle,Idle
2962,-0.8170000000000001,0.42200000000000004,-0.361,0.988,-0.713,0.527,-0.292,0.9329999999999999,Idle,Idle
